Feature,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,day -1,day 0,day 1,day 2,day 3,sigma
Q30,2.3647,61.9561,25.6542,25.6542,25.6686,18.975,0.1498,3.8621,23.3035,4.506,6.163,2.8422,3.6754,11.7286,0.006121203,0.003654833,-0.000811049,-0.004472408,0.016569376,0.007173705
Q31,2.2595,62.4045,25.9883,25.9883,29.1033,21.8794,0.1489,3.6254,24.8246,5.3199,7.4587,3.2578,4.2997,11.1506,0.00289914,0.009057259,0.00531377,-0.000407757,-0.000407923,0.003601603
Q32,2.5505,58.3093,21.224,21.224,21.021,15.6116,0.1496,3.6877,24.4056,3.7147,5.2335,2.3348,2.9855,10.8091,0.009976207,0.005594986,0.002999857,0.001710091,-0.009873424,0.006611694
Q33,2.4307,56.1685,20.0239,20.0239,19.4197,16.256,0.1514,3.5577,25.2973,3.9946,5.7394,2.4614,3.1786,10.3464,0.005561557,0.011874558,0.004207006,-0.0037855,0.020438659,0.008104107
Q34,2.4312,58.0025,23.4103,23.4103,23.7738,18.3127,0.1598,3.516,25.5969,4.82,6.9998,2.9259,3.8359,10.3566,-0.0023579,-0.004258353,-0.016252755,-0.020940639,0.012228081,0.011631015
Q35,1.9254,63.2756,28.5428,28.5428,29.1373,22.0852,0.1808,3.4172,26.3372,6.0322,8.8915,3.9924,5.2724,9.8894,0.01096401,-0.011423473,0.028540971,-0.016663251,-0.013257379,0.017424338
Q36,2.4469,63.3583,28.3831,28.3831,29.1386,20.9392,0.1866,3.8095,23.6249,5.7955,8.4735,3.9073,5.0598,9.7305,0.002713694,-0.003490411,0.019619796,-0.001143537,0.009111672,0.008307172
Q37,2.1289,64.04,29.5212,29.5212,29.5522,21.2149,0.1797,3.1969,28.152,5.8554,8.7454,3.8125,5.0847,9.3408,-0.032653145,-0.017453685,-0.012656122,-0.014663005,0.009555392,0.013535604
Q38,2.151,64.4632,33.1173,33.1173,33.0309,24.1953,0.1953,3.8047,23.6552,7.3185,11.0563,4.7245,6.3402,9.1822,-0.018650299,0.006006018,-0.00751314,0.015341736,0.011812603,0.012692267
Q39,2.2418,63.3598,33.6191,33.6191,34.3708,24.3659,0.2017,3.7249,24.1615,7.52,11.3578,4.9156,6.5197,9.0107,0.010453785,-0.014244067,0.032381359,-0.009852287,-0.004133961,0.016924683
Q40,2.2312,60.6354,30.1949,30.1949,30.1642,22.6673,0.1972,3.8797,23.1975,6.0628,8.9836,4.4697,5.8135,9.2191,-0.036861605,0.001974379,-0.00049323,-0.006434126,0.031283162,0.021729111
Q1,1.0237,58.8584,23.6407,23.6407,21.5353,15.9583,0.0951,1.4603,61.6311,7.3993,-5.1239,1.5563,2.4184,17.556,-0.013691609,-0.003718515,0.003188106,0.014047628,0.015227861,0.010911954
Q2,1.3766,57.2755,20.6964,20.6964,18.0243,13.225,0.1096,1.4505,62.0469,6.8108,-7.397,1.4908,2.4516,16.7399,-0.016961588,0.006217309,-0.017506691,-0.003249106,-0.01365271,0.009187306
Q3,1.066,60.8978,24.3414,24.3414,18.5493,13.8129,0.1062,1.3947,64.5319,6.7699,-7.0567,1.5165,2.5544,16.0775,0.003124465,-0.013610446,-0.013441984,0.007804201,0.018728118,0.012537822
Q4,0.9601,61.4116,24.1764,24.1764,20.3206,15.4367,0.1038,1.3429,67.0174,7.5476,-7.3406,1.6501,2.8414,15.4935,0.000876795,0.005593437,-0.002792808,-0.006312499,0.017782904,0.008367115
Q5,0.9914,61.1009,20.813,20.813,17.9563,13.1477,0.1073,1.3283,67.7548,6.9534,-6.6392,1.4557,2.5485,14.8992,0.00501863,-0.001900659,0.009638652,-0.00946568,-0.001211238,0.006510053
Q6,0.8352,55.051,19.0913,19.0913,10.6743,14.6513,0.1192,1.3675,65.8119,8.3027,-7.8913,1.7883,3.1899,15.1929,-0.003103456,0.004479648,-0.002237283,-0.011436615,-0.0105117,0.005864168
Q7,0.89,59.3117,24.8678,24.8678,21.0464,15.7901,0.1155,1.331,67.6163,8.849,-7.8537,1.8735,3.2928,14.583,0.005805747,0.005607802,0.008026936,-0.026619751,0.000335072,0.012875874
Q8,0.8716,60.3349,24.4769,24.4769,16.557,12.2977,0.1133,1.2866,69.9492,7.0306,-5.7794,1.439,2.5064,14.0112,0.011079954,0.005224783,0.003587393,-0.003767142,0.007163382,0.004898344
Q9,0.8651,59.568,23.9947,23.9947,21.128,15.6624,0.1131,1.313,68.5449,8.9802,-7.2656,1.8172,3.1753,13.8936,-0.013465801,0.012233086,0.004220187,0.004202385,-0.007365838,0.009172738
Q10,0.9132,55.3951,1.8582,1.8582,3.9876,5.6562,0.1294,1.3657,65.9018,3.7744,-2.7978,0.7797,1.4606,13.2405,0.001837195,0.010589871,0.005614387,0.003245591,0.015717435,0.005113655
Q11,0.9704,59.1161,23.5379,23.5379,20.4711,15.1011,0.1228,1.3579,66.2766,9.0253,-6.5869,1.9061,3.1146,13.5738,0.019693652,0.024298341,-0.023244761,-0.011295556,0.003012819,0.018023108
Q12,0.9551,57.6717,20.5478,20.5478,17.163,12.7938,0.1223,1.3941,64.5564,7.9253,-5.3516,1.6126,2.6089,12.9661,0.006293489,-0.011087822,-0.00539706,0.005012509,0.002496901,0.006657285
Q13,0.9813,58.2809,23.1304,23.1304,19.0545,14.3051,0.1201,1.4062,64.0045,8.9139,-5.7987,1.764,2.8265,12.6685,-0.037867539,-0.01424527,-0.02217477,-0.004620912,0.014214292,0.017406491
Q14,0.9054,54.1805,16.0831,16.0831,8.6408,54.9816,0.132,1.4453,62.2698,42.0324,-22.5896,7.3045,11.8633,10.9541,-0.003321569,0.01301539,0.006138739,-0.005318117,-0.022188567,0.011928748
Q15,1.067,59.0945,22.0324,22.0324,17.3755,11.4134,0.1245,1.4719,61.1473,13.1314,-3.768,1.4669,2.5986,6.9742,0.003690804,-0.00286943,0.003278688,-0.019418136,0.00437097,0.008997856
Q16,1.0384,59.1332,26.2341,26.2341,22.8067,14.2792,0.1208,1.5451,58.249,16.7333,-4.4375,1.7701,3.1282,6.56,-0.016703169,0.009519921,0.004931214,-0.000820195,-0.004729104,0.008997851
Q17,1.0185,59.5928,23.3515,23.3515,17.3811,11.5717,0.1208,1.768,50.9046,14.191,-3.5795,1.44,2.577,6.1375,0.012963748,-0.015319475,-0.012513605,-0.001303528,0.000434698,0.010116181
Q18,0.87,51.6419,31.5801,31.5801,21.4873,13.8992,0.1324,1.8466,48.7375,19.1412,-4.6586,1.8839,3.5531,5.895,0.024536028,-0.000201966,0.009650247,0.005984443,0.004167971,0.008470658
Q19,0.8456,60.4713,21.1397,21.1397,18.0237,11.7012,0.1292,2.0858,43.1483,17.045,-3.7816,1.5645,3.0043,5.3924,-0.009796793,0,0.017030519,-0.006611588,0.00165696,0.009289085
Q20,0.6058,59.9731,14.9155,14.9155,5.5516,2.2992,0.1317,2.2967,39.1871,4.006,-0.8389,0.3584,0.7311,5.0889,-0.003811586,0.010672076,-0.020540594,-0.005340238,-0.002958579,0.009909532
Q21,0.7089,60.797,24.6868,24.6868,21.0314,13.3972,0.1315,2.5768,34.9274,22.0365,-4.4164,1.8112,3.5807,4.9317,0.016509812,-0.006845963,0.00528533,-0.00214992,-0.012402976,0.010057837
Q22,0.6378,57.0649,28.4463,28.4463,25.0423,15.7383,0.1403,2.5454,35.3573,30.899,-5.4232,2.2578,4.5531,4.3804,0.002160476,-0.013828761,0.012454467,0.004899569,-0.00568575,0.009026069
Q23,0.6311,59.8739,22.7245,22.7245,19.199,12.1781,0.137,2.5302,35.5706,28.6824,-3.9635,1.723,3.4874,3.574,-0.002810532,0.005397833,0.001076145,-0.001291463,0.012627244,0.005555422
Q24,0.7016,61.3673,24.2707,24.2707,20.5654,13.13,0.1338,2.3969,37.5484,33.8123,-4.0736,1.8081,3.5581,3.1665,0.001087851,0.000217378,0.014245867,0.004063713,0.007019104,0.005061303
Q25,0.7953,62.1811,24.8874,24.8874,20.8511,13.191,0.1356,2.5188,35.731,40.3197,-4.1533,1.8398,3.6238,2.638,0.006776987,0.002182769,0.000396363,0.005532493,-0.006523732,0.004690894
Q26,1.054,56.607,-6.4353,-6.4353,-11.7076,-6.7215,0.1427,2.372,37.942,-15.7064,2.3108,-0.9234,-1.7293,3.2915,0.002045378,-0.005532244,0.013266886,-0.005285605,0.003256003,0.006889484
Q27,0.9213,61.2107,21.8135,21.8135,17.913,11.6982,0.1396,2.3779,37.8481,21.1153,-4.3266,1.6766,3.0208,4.3299,0.018684581,0.007017542,-0.008426979,0.015792374,0.001387445,0.009831263
Q28,0.8639,61.6079,24.41,24.41,20.7858,13.385,0.1403,2.4281,37.0657,27.0048,-4.8204,1.9267,3.4953,3.8628,0.036959695,-0.023781203,-0.013178492,-0.014541382,-0.009546603,0.021409253
Q29,0.9179,63.6933,23.2332,23.2332,22.5647,12.8075,0.1391,2.5404,35.427,43.2171,-6.6996,2.7017,4.928,3.3447,0.009688889,0.00064266,-0.001500047,0.007052022,0.003825729,0.004079559
Q30,2.6245,61.4936,38.8315,38.8315,34.6371,16.311,0.1133,2.4974,36.0377,8.2963,-73.5346,2.888,4.2772,33.3389,0.005409512,0.023671019,-0.003166262,0.005061202,0.005872474,0.008810819
Q31,2.4332,63.8033,23.5411,23.5411,21.8369,7.3714,0.1094,2.5001,35.9982,6.1796,-34.202,2.0161,3.0783,31.5419,0.000195986,-0.0140083,0.007127268,-0.001381891,0.015096855,0.009664466
Q32,0.7522,62.9591,22.007,22.007,20.7682,7.5405,0.1334,2.4383,36.9113,5.964,-27.6769,2.3273,4.0311,30.4566,0.002588375,0.008908319,0.005699084,0.017675509,-0.032680693,0.017309125
Q33,0.8021,62.8416,21.1489,21.1489,19.4392,6.6349,0.1301,2.4903,36.1407,5.543,-26.9483,2.1465,3.7467,30.6132,0.009188417,0.014565669,0.007483693,-0.002612977,0.004847178,0.005636302
Q34,0.7878,56.5019,-10.5475,-10.5475,-15.763,-14.0756,0.1334,2.3891,37.6715,-2.2518,8.6434,-0.8552,-1.4465,29.9216,0.009188386,0.004562809,0.004757738,-0.002808628,0.01033155,0.004625571
Q35,0.9615,62.1092,18.9023,18.9023,16.9718,5.4918,0.1255,2.4112,37.3255,4.6336,-28.9199,1.8573,3.0857,32.4564,0.011732996,-0.009239585,0.017949844,-0.001335144,0.001557453,0.009633537
Q36,1.0295,61.8381,19.792,19.792,17.7851,6.3918,0.1263,2.4624,36.5491,4.7386,-35.4748,1.8954,3.1299,31.7416,0.001118927,0.004240659,0.011734858,-0.007955857,0.001330408,0.006325943
Q37,1.0261,59.9214,18.3946,18.3946,16.4011,5.9698,0.1267,2.514,35.7999,4.4175,-27.7375,1.7522,2.8532,31.1228,0.000760426,0.017081558,-0.001495548,0.00869243,0.001482614,0.006806956
Q38,1.0058,57.4835,-3.9105,-3.9105,-6.337,-7.1142,0.1234,2.4147,37.2711,-0.2468,1.2789,-0.092,-0.1556,30.3132,0.002098585,-0.00236128,0.000525222,0.001574013,-0.000786747,0.001620595
Q39,0.8018,59.166,16.6482,16.6482,14.6813,4.9404,0.1224,2.3964,37.5567,4.0473,-23.3888,1.5533,2.6472,30.9121,-0.013708005,-0.008425145,0.017852783,0.007478737,-0.00319837,0.01134703
Q40,0.8209,59.4785,17.7658,17.7658,15.6377,5.8433,0.1231,2.398,37.5316,3.973,-30.3776,1.6107,2.5996,32.0471,0.001104693,-0.025721243,0.029027913,-0.01412957,-0.010095448,0.018592843
Q1,1.2718,88.5531,37.2343,37.2343,36.6965,32.2919,0.1563,2.5691,35.032,9.309,-4503.571,5.047,7.1384,28.2798,0.015274733,0.028170841,0.001179151,0.017684716,0.001339701,0.010320906
Q2,1.4779,87.5,35.4848,35.4848,34.9591,65.7126,0.141,2.4492,36.7465,16.9632,193.4652,9.2654,12.9452,27.691,-0.021200703,-0.002879789,0.003376987,0.016142,0.004751993,0.012266258
Q3,1.44,86.7597,33.1473,33.1473,32.8682,29.6124,0.1439,2.4469,36.7814,8.1533,-202.7601,4.2607,6.0332,24.4021,0.015670132,-0.041838358,0.004913739,0.039160854,0.004029009,0.026357994
Q4,1.2876,86.7327,32.4808,32.4808,31.9693,35.1662,0.1448,2.2899,39.3031,10.1094,-81.5419,5.0919,7.3358,22.6688,-0.000159095,-0.02296624,0.013833756,-0.020600686,-0.001007256,0.013807918
Q5,1.2347,85.3769,30.3138,30.3138,29.7315,30.8962,0.1457,2.2253,40.4432,9.1257,-51.5659,4.5017,6.551,21.6667,-0.047428667,-0.006547393,0.018488836,-0.009055952,0.024053579,0.025340892
Q6,0.7929,84.8596,32.3864,32.3864,31.9853,28.4425,0.1441,1.9492,46.1731,8.0817,-45.2179,4.0988,7.3878,21.8012,-0.007564368,0.017826734,-0.004491117,0.008736206,-0.037579579,0.018853454
Q7,0.7369,85.3211,30.1341,30.1341,29.4637,27.9817,0.1413,2.0661,43.5613,7.742,-35.0742,3.9542,7.0607,21.1233,0.023840063,0.021915717,-0.025225011,0.005210806,-0.028393124,0.022435972
Q8,0.695,85.1676,27.3324,27.3324,25.9111,23.0685,0.1395,2.1561,41.742,6.3735,-23.5901,3.2188,5.7969,20.4241,-0.026929267,-0.004197499,0.015260129,0.017002305,0.005459995,0.016036616
Q9,0.9661,84.7366,26.7205,26.7205,26.9896,25.9131,0.1333,1.9377,46.4479,6.8277,-23.6215,3.4554,5.1418,20.2076,0.001809383,-0.007674456,0.007448477,0.016364427,0.011202566,0.008258254
Q10,1.1292,85.4232,29.2206,29.2207,28.3753,27.5283,0.1313,1.8734,48.0408,7.2469,-20.635,3.6149,5.0306,19.1979,-0.00256819,-0.016420482,0.00335535,-0.006846901,0.01175606,0.009482296
Q11,1.6616,87.1025,31.3654,31.3654,30.6126,29.082,0.1488,2.1935,41.0312,7.5186,63.1198,4.3278,6.2058,18.1223,0.014855069,0.005347615,-0.000926355,0.007423756,0.010796605,0.005302955
Q12,2.076,87.1846,31.8164,31.8164,31.4663,30.2077,0.1448,2.0424,44.0652,7.6177,25.8917,4.3735,6.2683,17.7507,0.011525993,-0.028624016,0.022113086,-0.003437362,0.015110311,0.018031142
Q13,2.1153,87.5465,33.8024,33.8024,33.7912,28.0467,0.1388,1.9563,46.0051,6.7532,23.932,3.8941,5.5484,17.5175,-0.072977652,-0.001732715,0.006819867,-0.000139662,-0.01913143,0.029058056
Q14,2.0547,86.5009,32.3603,32.3603,32.0449,24.995,0.138,1.6475,54.6284,5.9286,22.2648,3.4505,4.85,17.2207,-0.002755569,0.033119419,-0.002326031,-0.018705249,0.002118101,0.01695906
Q15,2.0463,85.7191,29.6389,29.6389,29.4056,22.7894,0.1324,1.8298,49.187,5.1352,21.7493,3.017,4.1708,16.5771,0.005551555,-0.00116258,0.003756471,0.020912735,-0.008784028,0.009783413
Q16,1.9857,86.4936,28.444,28.444,27.7971,21.1258,0.1326,1.9659,45.7799,4.7974,23.9769,2.8013,3.8627,15.8192,-0.009187838,0.000349586,-0.008352995,-0.000987302,-0.021971081,0.007945007
Q17,1.9484,85.8866,27.8893,27.8893,27.3917,23.6938,0.1289,1.9765,45.5361,5.2505,29.6041,3.0544,4.2062,15.3267,0.004605577,0.008916587,0.000154402,0.00015426,-0.000926389,0.003696425
Q18,2.077,86.5361,29.363,29.363,28.3943,24.8451,0.1267,1.9308,46.6128,5.3821,24.9142,3.1472,4.2891,15.0223,0.01271455,0.006252025,0.006751612,0.020513063,0.000175815,0.006876415
Q19,2.1626,86.154,25.2277,25.2277,24.3381,18.4969,0.1184,2.0022,44.9498,3.7207,19.4736,2.1895,2.9451,14.643,0.000747959,0.023006563,0.000182634,-0.012405383,0.002401203,0.011408142
Q20,2.1959,85.5525,24.6112,24.6112,23.581,17.45,0.1145,2.0978,42.9012,3.3672,18.6336,1.9979,2.6625,14.5271,0.016714095,0.016756885,0.005909658,-0.005169038,-0.000211596,0.008839026
Q21,2.2114,85.6454,22.2475,22.2475,21.1306,18.3836,0.1163,2.3086,38.9845,3.5913,21.6705,2.1376,2.8263,14.1428,0.019847446,0.001387533,-0.004596729,0.022146562,-0.022253737,0.016419622
Q22,2.1783,84.5866,22.2316,22.2316,22.7296,17.0472,0.1114,1.944,46.2954,3.1808,19.8014,1.8992,2.4998,14.0648,0.03895942,-0.029218827,0.01077532,0.010213946,-0.013038328,0.023235354
Q23,2.1962,84.3168,20.2025,20.2025,19.1021,14.3266,0.1058,2.0517,43.867,2.5502,19.7725,1.516,1.9945,13.7182,0.035234259,0.001764828,-0.004240796,-0.021839902,-0.028888186,0.022403026
Q24,2.1571,84.0665,16.6601,16.6601,15.5722,12.6913,0.1041,2.3122,38.9237,2.2313,23.1204,1.321,1.7323,13.266,0.012697469,0.007183921,0.004760798,-0.0362709,0.011872133,0.018395725
Q25,2.2214,84.9621,15.5994,15.5994,14.7179,7.6532,0.1008,2.0833,43.2016,1.2883,15.0636,0.7711,0.9998,13.1768,-0.008047014,-0.041512074,0.003995884,0.010805014,-0.005456316,0.018039136
Q26,1.845,85.0052,11.5999,11.5999,10.4605,8.2115,0.0995,1.8137,49.6232,1.3007,5.5632,0.8171,1.1466,13.6204,0.024821499,-0.008814289,0.010345372,0.021192494,-0.011366118,0.014948928
Q27,1.906,84.3125,7.3777,7.3777,6.2599,4.4446,0.0958,1.903,47.294,0.6639,2.9918,0.4258,0.5854,13.5004,0.015810633,-0.019950796,0.002959087,0.026244332,-0.005194076,0.016084484
Q28,1.855,85.4987,12.6622,12.6622,11.3528,8.2874,0.103,2.0096,44.7854,1.3339,6.6523,0.8535,1.1751,13.3473,-0.009365174,0.002349608,0.002481737,-0.002619821,-0.004705295,0.004478002
Q29,1.8664,85.1509,7.8737,7.8737,6.4884,4.704,0.0976,1.9591,45.9401,0.7116,3.739,0.4592,0.6267,13.2615,0.017302289,0.002469575,0.015753155,0.002576317,-0.008664639,0.009612902
Q30,2.6519,85.8389,9.872,9.8719,8.4737,6.2705,0.1004,1.7367,51.8228,0.9714,4.8479,0.6293,0.7943,13.5506,0.007835488,-0.009311506,0.004094674,-0.014488253,-0.036994314,0.015911114
Q31,2.9238,85.2203,11.0895,11.0895,9.3717,8.3409,0.0972,1.9049,47.2474,1.2144,5.7461,0.811,0.9956,13.6203,-0.003481634,-0.029894074,0.018984139,-0.002353383,-0.02605819,0.017800679
Q32,3.6033,86.6131,11.0147,11.0147,9.0176,7.5747,0.0983,2.1499,41.8631,1.105,3.5588,0.7446,0.9077,13.7706,0.001958868,-0.016663445,0.016880823,-0.006324324,0.021212907,0.014129491
Q33,3.4588,84.454,9.7457,9.7457,8.2832,6.4608,0.0991,2.0747,43.3806,0.9569,3.2505,0.6406,0.7832,13.5823,-0.001409386,0.01909254,0.003223567,0.006416126,-0.000914011,0.007475555
Q34,3.4575,89.1647,26.6826,26.6826,25.1972,19.2759,0.1149,1.8687,48.1616,3.3357,11.19,2.2144,2.724,13.4887,0.001585559,0.001846715,0.005519869,-0.002624733,-0.003686139,0.003330912
Q35,3.4283,88.9299,25.7551,25.7551,24.3584,18.6342,0.1122,1.9069,47.1972,3.1273,11.6043,2.0909,2.5364,13.0145,-0.007319389,-0.000612267,-0.002146243,0.007339417,-0.002746002,0.004773811
Q36,3.0272,88.3572,27.1371,27.1371,26.1972,19.9098,0.1201,2.124,42.372,3.6703,16.2641,2.3903,2.9456,12.3478,0.012222766,-0.000639605,0.015238376,0.003773616,0.004696978,0.005817355
Q37,3.144,89.6419,27.6477,27.6477,25.868,17.7196,0.1144,2.0406,44.1046,3.0939,15.3015,2.028,2.473,12.0709,0.010723156,-0.015981722,0.01106918,-0.015766777,-0.024126305,0.014773457
Q38,3.0153,89.8991,21.3626,21.3625,20.2385,15.0777,0.1281,1.8162,49.5535,3.0039,12.5125,1.9321,2.3836,11.7653,0.01814107,-0.022071663,0.007194316,0.015839987,0.000641246,0.014431622
Q39,3.3608,89.6711,27.0536,27.0536,25.3371,19.2557,0.1193,1.8115,49.6824,3.5065,13.8967,2.2973,2.7591,11.2904,0.03278981,0.012509925,-0.000388585,0.013894496,-0.011177643,0.014806298
Q40,3.2268,89.3273,27.0455,27.0455,25.3371,22.4238,0.1227,1.7996,50.0121,4.2572,18.0415,2.7511,3.3257,10.915,-0.002581477,0.008365503,0.003837576,0.002868533,0.003177644,0.003481456
Q1,2.1602,81.0114,38.4532,38.4532,32.4839,49.7868,0.0854,2.1749,41.3813,52.1013,-13.5443,4.2512,6.8614,3.3288,-0.082938029,-0.010251965,-0.000149386,0.015561679,-0.017804579,0.033810697
Q2,2.1666,80.2143,36.5612,36.5612,30.3265,24.9184,0.0891,2.2157,40.6194,28.3426,-6.3723,2.2197,3.3848,2.9187,0.023745414,-0.001806633,0.004265071,0.012687203,0.017940618,0.009188716
Q3,2.6637,79.9295,34.2799,34.2799,27.7036,24.0312,0.0825,2.047,43.9671,22.1992,-6.0622,1.9825,2.8893,3.3643,-0.014064967,0.01832794,-0.028208288,0.009380326,0.040515172,0.024183596
Q4,3.0314,81.1399,41.2644,41.2644,35.3927,29.8467,0.0904,1.8807,47.8535,24.5026,-8.9566,2.6993,3.8026,4.1464,-0.002216048,0.022123566,-0.003260287,-0.013148425,-0.000919596,0.011639491
Q5,2.1247,79.951,36.0147,36.0147,31.4006,26.2454,0.1013,2.3537,38.2381,17.2771,-7.7937,2.6586,4.0046,4.7077,0.077870384,-0.044625676,0.025776433,0.001145589,0.062145644,0.043797265
Q6,2.3671,78.6977,33.108,33.108,29.2282,24.0379,0.0977,2.3738,37.9135,14.2787,-7.1956,2.3476,3.4567,5.0358,-0.023361336,-0.00729933,-0.013088934,-0.015521546,0.004512942,0.009294571
Q7,2.2455,78.7698,31.2107,31.2107,26.9256,23.1829,0.0868,2.4131,37.2966,11.2361,-7.2257,2.0117,3.0655,5.7703,-0.00627656,-0.011173272,-0.004128383,-0.00679249,-0.008174179,0.002329385
Q8,2.4899,81.4582,38.2239,38.2239,34.7131,33.5818,0.1024,2.1693,41.4887,16.7241,-14.0101,3.4404,5.0516,6.6576,0.02050991,-0.015698345,0.010961901,-0.007767005,0.01005033,0.01329198
Q9,2.6474,79.4466,35.3547,35.3547,32.1198,28.5521,0.0878,2.4077,37.3799,11.3252,-10.886,2.5083,3.6161,7.0398,0.028197848,0.017437403,0.001671468,-0.023658601,0.018635793,0.018173672
Q10,2.8028,79.0734,32.4305,32.4305,29.0107,24.3987,0.0808,2.4055,37.4137,7.5125,-12.3924,1.9718,2.8239,8.5504,-0.043337221,-0.000217178,0.00065131,-0.051430394,-0.017748546,0.021569451
Q11,3.4255,78.7556,30.2187,30.2187,27.6297,24.6383,0.0716,2.4653,36.5071,5.8734,-19.8111,1.7646,2.4368,10.1191,0.029246094,0.015013504,0.02328699,-0.000393555,0.011350376,0.010192665
Q12,3.9824,80.2433,37.7792,37.7792,35.473,29.744,0.0799,2.1445,41.9684,6.9891,-92.2297,2.3765,3.1806,11.7271,0.000463081,0.00852832,0.020221055,0.002471092,-0.024070222,0.014530844
Q13,4.3261,79.3716,34.26,34.26,32.9785,-41.8251,0.07,2.4798,36.2939,-8.3837,370.2653,-2.9283,-3.8729,11.7938,0.010415689,-0.012126511,-0.015965855,-0.009395902,0.023433527,0.015134147
Q14,5.0694,79.5599,31.6926,31.6926,29.4713,23.089,0.0691,2.5248,35.6471,3.9325,33.8429,1.5955,1.9341,13.5892,-0.00103187,-0.009752152,-0.001669408,0.004792165,-0.01973201,0.008499352
Q15,3.6258,78.8225,30.1955,30.1955,27.4605,23.5501,0.0681,2.5352,35.4998,3.8037,34.8052,1.6048,2.0486,13.5138,-0.035570924,-0.008010711,-0.010156615,-0.003757055,0.00208896,0.012939286
Q16,3.0819,81.8655,39.0253,39.0253,35.8127,30.5649,0.0812,2.0674,43.5338,6.1737,95.088,2.4809,3.2719,13.1124,-0.00471795,0.006285617,-0.006088625,-0.011492063,-0.002594057,0.005803298
Q17,4.1806,79.446,32.1456,32.1456,29.3102,24.3237,0.0734,2.4738,36.3813,4.3882,306.2928,1.7857,2.2061,12.3993,-0.024881235,0.009238917,-0.007913798,-0.003980551,-0.010021256,0.010965514
Q18,3.96,80.1107,33.6137,33.6137,29.7178,22.4903,0.0731,2.4485,36.7571,4.1601,-168.4909,1.644,2.0456,11.9047,-0.030033865,-0.001795095,0.002563505,-0.003333791,-0.003602664,0.011608658
Q19,4.9169,79.3368,30.7272,30.7272,27.6091,21.3147,0.0698,2.5227,35.6754,3.8301,24.7869,1.4867,1.8159,11.6493,-0.012192164,0.010676211,-0.009144098,0.012425713,-0.007335329,0.010471352
Q20,3.7374,81.7161,37.4552,37.4552,35.2275,26.5716,0.0944,1.9673,45.7476,5.8904,34.0923,2.5094,3.2027,11.5686,0.00549455,0.006207344,-0.025571722,-0.013035383,-0.003866423,0.011984372
Q21,4.8261,79.5939,33.5886,33.5886,30.3151,23.7683,0.0859,2.3444,38.3888,4.6228,31.4861,2.0421,2.478,11.1492,0.017773793,0.01336754,-0.002417175,-0.000484155,-0.017094452,0.012393963
Q22,4.2619,79.3951,32.8589,32.8589,29.6675,24.4301,0.0845,2.2733,39.5908,4.7419,33.4807,2.0632,2.5466,11.0105,-0.032011289,-0.004618896,-0.009027604,0.007392243,0.001907609,0.01357541
Q23,4.0363,78.1013,31.4157,31.4157,27.3438,20.6795,0.077,2.4311,37.0206,3.675,23.4497,1.5924,1.9946,11.1018,-0.053124065,0.008505952,-0.007129132,-0.004136268,-0.009439275,0.020967295
Q24,4.1115,80.8314,37.2069,37.2069,34.5353,25.7543,0.0965,1.9055,47.2321,5.6153,32.0395,2.486,3.0958,11.3051,-0.007248141,-0.003400615,-0.011501348,-0.000738707,0.000246328,0.004346279
Q25,3.7191,79.629,36.271,36.271,33.7729,26.7503,0.0944,2.2324,40.3152,5.1409,33.8903,2.5249,3.1666,11.0981,-0.006795026,0.002950214,0.00474736,-0.000225518,-0.014771352,0.007154401
Q26,4.3421,80.2146,36.9035,36.9035,34.0592,26.0679,0.0976,2.2187,40.5647,5.2166,33.7561,2.5451,3.1112,10.9054,0.028563656,0.010367386,-0.000878176,0.018065609,-0.003673737,0.011949132
Q27,4.3503,80.4444,34.4695,34.4695,31.6194,25.4072,0.0862,2.4207,37.1789,4.5566,17.3072,2.19,2.7131,10.8001,-0.004546618,-0.018653908,0.014849173,-0.014849173,-0.005171999,0.011622267
Q28,3.3448,82.9255,43.3619,43.3619,40.5353,32.2056,0.1254,1.8599,48.3906,7.6844,31.2747,4.0392,5.2059,10.6288,-0.004429149,-0.012906619,0.014138887,-0.004690754,0.012786023,0.010647
Q29,3.3917,80.9283,38.326,38.326,34.9092,27.5599,0.1075,2.2862,39.3671,5.6704,27.4185,2.9632,3.7769,10.0903,0.018349159,0.005181378,-0.031765344,0.016927126,0.007056097,0.018216964
Q30,3.3754,80.5175,36.7655,36.7655,34.5337,27.5256,0.1088,2.2125,40.6771,5.7936,27.5226,2.9951,3.8272,9.7794,0.031317539,-0.003279663,0.011702415,0.00996112,0.014889867,0.011090684
Q31,3.1294,79.4434,34.3168,34.3168,31.8084,26.1706,0.0969,2.4267,37.0879,4.9811,24.0584,2.5357,3.2917,9.6271,0.008878402,-0.004133439,0.000887257,-0.002071417,0.006495483,0.004958928
Q32,3.239,80.8715,45.6746,45.6746,44.0851,34.7675,0.1338,1.8097,49.7314,8.4306,34.0978,4.6521,5.9806,9.717,-0.010215922,0.003966912,-0.000990222,0.019945036,-0.026239591,0.015302091
